spotify_id,name,artists,daily_rank,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
2GUp5FWzjfs422g45y16HQ,Bersamamu,Jaz,13,ID,3/3/2024,82,FALSE,220945,Bersamamu,6/9/2023,0.424,0.583,7,-7.282,0,0.0343,0.371,0.000413,0.0599,0.456,73.856,4
4v9JJX3ZzuFFOKrMOYHTVZ,Tanpa Pesan Terakhir,Seventeen,14,ID,3/3/2024,82,FALSE,289280,Dunia Yang Indah,1/1/2010,0.46,0.72,4,-4.062,1,0.0322,0.231,0.0000543,0.228,0.426,134.965,4
5MIpcd16T59wFeqAChSYwC,Duka,Last Child,15,ID,3/3/2024,81,FALSE,325147,Duka,9/25/2016,0.566,0.885,0,-4.664,1,0.0355,0.122,0.00000375,0.049,0.31,135.015,4
6Hii26x3qDErVitnGW8QtO,Runtuh,"Feby Putri, Fiersa Besari",16,ID,3/3/2024,81,FALSE,223973,Runtuh,10/1/2021,0.593,0.287,3,-13.164,1,0.0289,0.876,0.000136,0.119,0.191,127.783,4
3qhlB30KknSejmIvZZLjOD,End of Beginning,Djo,17,ID,3/3/2024,91,FALSE,159245,DECIDE,9/16/2022,0.689,0.454,2,-7.643,1,0.0584,0.0351,0.00259,0.0707,0.912,159.982,4
3e1rs346dsDDwpqTRGlRZR,Somebody's Pleasure,Aziz Hedra,18,ID,3/3/2024,82,FALSE,223957,Somebody's Pleasure,1/27/2023,0.633,0.491,10,-6.847,1,0.0336,0.842,0.00000384,0.172,0.234,116.974,4
6XsFgTG4dY768oIB4Dmeu0,Jiwa Yang Bersedih,Ghea Indrawari,19,ID,3/3/2024,82,FALSE,278219,Jiwa Yang Bersedih,5/18/2023,0.363,0.391,2,-8.429,1,0.0281,0.805,0.00000134,0.115,0.451,97.377,4
4AfhlJghKIWkXa8sfFEXVd,Bunga Hati,Salma Salsabil,20,ID,3/3/2024,83,FALSE,173720,Bunga Hati,11/16/2023,0.518,0.679,6,-5.372,0,0.046,0.68,0.00000121,0.102,0.423,93.118,4
2NjbJR8y083mOV59255QSe,Nanti Kita Seperti Ini,Batas Senja,21,ID,3/3/2024,81,FALSE,209647,Nanti Kita Seperti Ini,9/27/2022,0.532,0.428,0,-7.255,1,0.0252,0.291,0.000233,0.0972,0.404,84.824,4
1uy2DsaTtdBO9jBo7KBLWE,Ku Ingin Pisah,Nabila Taqiyyah,22,ID,3/3/2024,81,FALSE,235335,Ku Ingin Pisah,11/23/2023,0.513,0.361,7,-6.082,1,0.0268,0.847,0,0.22,0.204,79.153,4
6xeqCawPZngDVqw2W2aGaR,Kembali Pulang,"Suara Kayu, Feby Putri",23,ID,3/3/2024,80,FALSE,207898,Kembali Pulang,10/28/2022,0.559,0.236,1,-10.619,1,0.0282,0.95,0.00673,0.105,0.33,141.977,3
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,24,ID,3/3/2024,99,FALSE,178426,Lover,8/23/2019,0.552,0.702,9,-5.707,1,0.157,0.117,0.0000206,0.105,0.564,169.994,4
0x7PmByJWVXdeipevd6KZS,Take A Chance With Me,NIKI,25,ID,3/3/2024,79,FALSE,303933,Nicole,8/11/2022,0.599,0.42,10,-11.637,1,0.0645,0.843,0.000262,0.103,0.506,93.981,4
4nTjkWK590oBDcnIxTr1mI,Favorite Girl,Justin Bieber,26,ID,3/3/2024,80,FALSE,256799,My World,1/1/2009,0.581,0.681,7,-4.469,1,0.0435,0.0472,0,0.104,0.634,176.034,4
5O2P9iiztwhomNh8xkR9lJ,Night Changes,One Direction,27,ID,3/3/2024,89,FALSE,226600,FOUR (Deluxe),11/17/2014,0.672,0.52,8,-7.747,1,0.0353,0.859,0,0.115,0.37,120.001,4
2wAiFWjRupWmnDkQcu91MF,Rumah Ke Rumah,Hindia,28,ID,3/3/2024,80,FALSE,277457,Menari Dengan Bayangan,11/29/2019,0.72,0.786,11,-7.396,1,0.0319,0.456,0.616,0.186,0.488,116.032,4
7wlfGt5NkpPT6nRC6yCr7u,Bercinta Lewat Kata - OST Jatuh Cinta Seperti di Film-Film,Donne Maula,29,ID,3/3/2024,81,FALSE,169000,Bercinta Lewat Kata (OST Jatuh Cinta Seperti di Film-Film),7/26/2023,0.598,0.3,5,-11.778,1,0.072,0.919,0.00186,0.103,0.374,119.831,3
2UgCs0i0rNHUH2jKE5NZHE,Sempurna,Andra & The Backbone,30,ID,3/3/2024,79,FALSE,268422,Andra & The Backbone,12/28/2006,0.358,0.32,4,-9.946,1,0.0308,0.726,0,0.105,0.384,115.499,3
1mruWrUwAVe2XkksUQiaHK,Selamat (Selamat Tinggal),"Virgoun, Audy",31,ID,3/3/2024,80,FALSE,313670,Selamat (Selamat Tinggal),6/17/2019,0.361,0.581,0,-8.502,1,0.0302,0.523,0.00000542,0.118,0.372,79.59,4
6PGx1glZXYFGVppfHlCQqc,SAH,"Sarah Suhairi, Alfie Zumi",32,ID,3/3/2024,73,FALSE,228055,SAH,1/19/2024,0.497,0.438,3,-9.634,1,0.187,0.704,0,0.118,0.386,90.219,4
0PtJbtW50jcvvswNPn3QGd,Serana,For Revenge,33,ID,3/3/2024,77,FALSE,250000,Perayaan Patah Hati - Babak 1,9/6/2022,0.429,0.709,2,-5.54,1,0.0297,0.0264,0.0137,0.135,0.26,130.046,4
3nHxZEe1dT7zs73DG6pNll,Usai,Tiara Andini,34,ID,3/3/2024,79,FALSE,217200,Usai,11/25/2022,0.461,0.36,7,-8.99,1,0.0269,0.863,0.0000251,0.0914,0.131,109.236,4
32Pdf9eyXDEMoClEJW6yYP,Interaksi,Tulus,35,ID,3/3/2024,79,FALSE,170000,Manusia,3/3/2022,0.464,0.344,9,-8.302,1,0.033,0.778,0.00000123,0.132,0.751,177.713,4
1rUQmXEy41tXwHIKFECNTa,Wide Awake,Katy Perry,36,ID,3/3/2024,79,FALSE,220933,Teenage Dream: The Complete Confection,1/1/2012,0.511,0.681,5,-5.103,1,0.0359,0.0843,0.00000673,0.503,0.555,160.035,4
4Trhv4MBai2ay6vF5ovC7g,Tanpa Rasa Bersalah,Fabio Asher,37,ID,3/3/2024,80,FALSE,278000,ASHER,2/2/2023,0.608,0.301,0,-11.738,1,0.0318,0.734,0,0.157,0.219,119.958,4
654ZF6YNWjQS2NhwR3QnX7,Komang,Raim Laode,38,ID,3/3/2024,80,FALSE,222706,Komang,8/17/2022,0.696,0.414,7,-8.547,1,0.027,0.399,0.0000587,0.101,0.353,133.912,4
0otRX6Z89qKkHkQ9OqJpKt,Car's Outside,James Arthur,39,ID,3/3/2024,87,FALSE,248373,YOU,10/18/2019,0.338,0.562,9,-7.181,1,0.029,0.039,0,0.107,0.259,149.907,4
5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,Arctic Monkeys,40,ID,3/3/2024,96,FALSE,183956,AM,9/9/2013,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,4
4GfK1qOF3uBWidbPlTCQRL,Monokrom,Tulus,41,ID,3/3/2024,79,FALSE,214567,Monokrom,8/3/2016,0.534,0.462,6,-9.383,1,0.0326,0.573,0.00000559,0.0974,0.519,88.046,4
4rcuS31IcZynp91dqvmhmA,Semua Aku Dirayakan,Nadin Amizah,42,ID,3/3/2024,74,FALSE,310625,"Untuk Dunia, Cinta, dan Kotornya",10/13/2023,0.319,0.322,4,-10.475,1,0.0313,0.959,0.000568,0.0947,0.212,80.492,4
3nWlfhNCcDhAxlsHmcggEG,Cinderella,Radja,43,ID,3/3/2024,80,FALSE,212137,Langkah Baru,9/16/2005,0.481,0.876,4,-7.461,0,0.0467,0.000045,0,0.108,0.606,171.973,4
3diRmt2Z6xSEaT0mqBr681,Lagu Pernikahan Kita,"Tiara Andini, Arsy Widianto",44,ID,3/3/2024,73,FALSE,261476,Lagu Pernikahan Kita,2/1/2024,0.538,0.399,8,-8.358,1,0.0298,0.828,0.0000138,0.111,0.277,135.874,4
1FZQpbWv9WIi7xn2rguVDy,Seandainya,Vierra,45,ID,3/3/2024,75,FALSE,263466,My First Love,6/22/2011,0.252,0.827,2,-4.971,1,0.0321,0.0836,0.000287,0.219,0.477,93.968,3
630DpnzdfjdVqv2yLfPbAX,Bertaut,Nadin Amizah,46,ID,3/3/2024,78,FALSE,315960,Selamat Ulang Tahun,5/28/2020,0.47,0.131,6,-13.29,1,0.0362,0.933,0.00245,0.109,0.115,118.836,3
6MPo0FYKvO0AewUJoL9GUu,Hapus Aku,Nidji,47,ID,3/3/2024,79,FALSE,252613,Breakthru,3/3/2005,0.642,0.781,7,-6.285,1,0.0285,0.383,0.000284,0.179,0.6,128.98,4
7zcmeZ4Xt54ICq90anFSXq,Yang Tlah Merelakanmu,Seventeen,48,ID,3/3/2024,79,FALSE,293480,Dunia Yang Indah,1/1/2010,0.446,0.686,2,-3.942,1,0.0267,0.0603,0,0.0819,0.383,143.912,4
1daDRI9ahBonbWD8YcxOIB,Angels Like You,Miley Cyrus,49,ID,3/3/2024,88,FALSE,196453,Plastic Hearts,11/27/2020,0.672,0.642,5,-4.035,1,0.0313,0.0981,0,0.1,0.494,121.981,4
2psRActEWsTlYYd7EDoyVR,Those Eyes,New West,50,ID,3/3/2024,85,FALSE,220750,Based On A True Story...,10/20/2023,0.593,0.354,4,-8.27,1,0.0279,0.698,0.0000355,0.293,0.241,120.01,3
7F4tV8SiUy6itZTdAzdafO,penjaga hati,Nadhif Basalamah,1,ID,3/2/2024,87,FALSE,260346,penjaga hati,6/21/2023,0.509,0.359,2,-8.993,1,0.0279,0.879,0.0289,0.19,0.329,155.799,4
2lMQOAKPam2JVEfNsZtWDe,Tak Dianggap,Lyodra,2,ID,3/2/2024,86,FALSE,179841,Tak Dianggap,8/17/2023,0.614,0.438,2,-5.737,1,0.0433,0.802,0,0.213,0.302,126,4
0KpWiHVmIFDTvai20likX4,drunk text,Henry Moodie,3,ID,3/2/2024,86,FALSE,187263,drunk text,1/26/2023,0.382,0.401,0,-8.955,1,0.0851,0.286,0,0.0851,0.145,185.636,3
4SW9fIXaX6OxJhm9gspkDG,Tapi Tahukah Kamu?,"Dygta, Kamasean",4,ID,3/2/2024,83,FALSE,251600,Tapi Tahukah Kamu?,9/1/2023,0.5,0.467,1,-7.514,1,0.026,0.734,0.00031,0.104,0.287,143.974,4
5UHnOvi0XFvwY8ege9DNdD,Karena Kamu,Geisha,5,ID,3/2/2024,84,FALSE,234546,Meraih Bintang,1/3/2011,0.605,0.708,0,-5.952,1,0.0294,0.174,0,0.112,0.709,124.04,4
3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,Mitski,6,ID,3/2/2024,98,FALSE,137773,The Land Is Inhospitable and So Are We,9/15/2023,0.504,0.308,9,-14.958,1,0.0321,0.868,0.135,0.158,0.121,113.95,4
3FwQ3RYYEekzjEeL3jdpUZ,Pesan Terakhir,Lyodra,7,ID,3/2/2024,82,FALSE,261299,Lyodra,7/16/2021,0.522,0.357,2,-8.579,1,0.0299,0.432,0.00000331,0.094,0.14,120.049,4
26cvTWJq2E1QqN4jyH2OTU,Tak Segampang Itu,Anggi Marito,8,ID,3/2/2024,84,FALSE,231100,Tak Segampang Itu,12/2/2022,0.506,0.438,5,-7.069,1,0.0268,0.759,0.00000864,0.109,0.178,129.538,4
2sD709AK9zRN6SKUmDhGEa,"Dia Masa Lalumu, Aku Masa Depanmu",Vionita,9,ID,3/2/2024,79,FALSE,242000,"Dia Masa Lalumu, Aku Masa Depanmu",3/5/2021,0.48,0.418,7,-6.168,1,0.0313,0.609,0.000016,0.148,0.207,125.513,4
1VNWdmXSbaNrnWod10WIL0,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",10,ID,3/2/2024,85,FALSE,244684,The Highlights (Deluxe),2/9/2024,0.531,0.652,8,-6.249,1,0.0325,0.0524,0.00000139,0.162,0.179,87.521,4
1X80KdFJpedU4as4WGIgYM,Rahasia Hati,Element,11,ID,3/2/2024,81,FALSE,191950,Paradoks,1/1/2002,0.542,0.526,11,-7.316,0,0.0263,0.166,0,0.116,0.394,75.098,4
6mQLN3zRtAp6ovjusyYKrV,Rewrite The Stars (with James Arthur & Anne-Marie),"James Arthur, Anne-Marie",12,ID,3/2/2024,84,FALSE,218293,Rewrite The Stars (with James Arthur & Anne-Marie),10/25/2018,0.67,0.743,10,-4.993,1,0.0393,0.237,0,0.465,0.571,125.944,4
2GUp5FWzjfs422g45y16HQ,Bersamamu,Jaz,13,ID,3/2/2024,82,FALSE,220945,Bersamamu,6/9/2023,0.424,0.583,7,-7.282,0,0.0343,0.371,0.000413,0.0599,0.456,73.856,4
4v9JJX3ZzuFFOKrMOYHTVZ,Tanpa Pesan Terakhir,Seventeen,14,ID,3/2/2024,82,FALSE,289280,Dunia Yang Indah,1/1/2010,0.46,0.72,4,-4.062,1,0.0322,0.231,0.0000543,0.228,0.426,134.965,4
5MIpcd16T59wFeqAChSYwC,Duka,Last Child,15,ID,3/2/2024,81,FALSE,325147,Duka,9/25/2016,0.566,0.885,0,-4.664,1,0.0355,0.122,0.00000375,0.049,0.31,135.015,4
3e1rs346dsDDwpqTRGlRZR,Somebody's Pleasure,Aziz Hedra,16,ID,3/2/2024,82,FALSE,223957,Somebody's Pleasure,1/27/2023,0.633,0.491,10,-6.847,1,0.0336,0.842,0.00000384,0.172,0.234,116.974,4
6Hii26x3qDErVitnGW8QtO,Runtuh,"Feby Putri, Fiersa Besari",17,ID,3/2/2024,81,FALSE,223973,Runtuh,10/1/2021,0.593,0.287,3,-13.164,1,0.0289,0.876,0.000136,0.119,0.191,127.783,4
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,18,ID,3/2/2024,99,FALSE,178426,Lover,8/23/2019,0.552,0.702,9,-5.707,1,0.157,0.117,0.0000206,0.105,0.564,169.994,4
4AfhlJghKIWkXa8sfFEXVd,Bunga Hati,Salma Salsabil,19,ID,3/2/2024,83,FALSE,173720,Bunga Hati,11/16/2023,0.518,0.679,6,-5.372,0,0.046,0.68,0.00000121,0.102,0.423,93.118,4
2NjbJR8y083mOV59255QSe,Nanti Kita Seperti Ini,Batas Senja,20,ID,3/2/2024,81,FALSE,209647,Nanti Kita Seperti Ini,9/27/2022,0.532,0.428,0,-7.255,1,0.0252,0.291,0.000233,0.0972,0.404,84.824,4
4nTjkWK590oBDcnIxTr1mI,Favorite Girl,Justin Bieber,21,ID,3/2/2024,80,FALSE,256799,My World,1/1/2009,0.581,0.681,7,-4.469,1,0.0435,0.0472,0,0.104,0.634,176.034,4
3qhlB30KknSejmIvZZLjOD,End of Beginning,Djo,22,ID,3/2/2024,91,FALSE,159245,DECIDE,9/16/2022,0.689,0.454,2,-7.643,1,0.0584,0.0351,0.00259,0.0707,0.912,159.982,4
0x7PmByJWVXdeipevd6KZS,Take A Chance With Me,NIKI,23,ID,3/2/2024,79,FALSE,303933,Nicole,8/11/2022,0.599,0.42,10,-11.637,1,0.0645,0.843,0.000262,0.103,0.506,93.981,4
1uy2DsaTtdBO9jBo7KBLWE,Ku Ingin Pisah,Nabila Taqiyyah,24,ID,3/2/2024,81,FALSE,235335,Ku Ingin Pisah,11/23/2023,0.513,0.361,7,-6.082,1,0.0268,0.847,0,0.22,0.204,79.153,4
6xeqCawPZngDVqw2W2aGaR,Kembali Pulang,"Suara Kayu, Feby Putri",25,ID,3/2/2024,80,FALSE,207898,Kembali Pulang,10/28/2022,0.559,0.236,1,-10.619,1,0.0282,0.95,0.00673,0.105,0.33,141.977,3
32Pdf9eyXDEMoClEJW6yYP,Interaksi,Tulus,26,ID,3/2/2024,80,FALSE,170000,Manusia,3/3/2022,0.464,0.344,9,-8.302,1,0.033,0.778,0.00000123,0.132,0.751,177.713,4
2wAiFWjRupWmnDkQcu91MF,Rumah Ke Rumah,Hindia,27,ID,3/2/2024,80,FALSE,277457,Menari Dengan Bayangan,11/29/2019,0.72,0.786,11,-7.396,1,0.0319,0.456,0.616,0.186,0.488,116.032,4
7wlfGt5NkpPT6nRC6yCr7u,Bercinta Lewat Kata - OST Jatuh Cinta Seperti di Film-Film,Donne Maula,28,ID,3/2/2024,81,FALSE,169000,Bercinta Lewat Kata (OST Jatuh Cinta Seperti di Film-Film),7/26/2023,0.598,0.3,5,-11.778,1,0.072,0.919,0.00186,0.103,0.374,119.831,3
1rUQmXEy41tXwHIKFECNTa,Wide Awake,Katy Perry,29,ID,3/2/2024,79,FALSE,220933,Teenage Dream: The Complete Confection,1/1/2012,0.511,0.681,5,-5.103,1,0.0359,0.0843,0.00000673,0.503,0.555,160.035,4
2UgCs0i0rNHUH2jKE5NZHE,Sempurna,Andra & The Backbone,30,ID,3/2/2024,79,FALSE,268422,Andra & The Backbone,12/28/2006,0.358,0.32,4,-9.946,1,0.0308,0.726,0,0.105,0.384,115.499,3
6PGx1glZXYFGVppfHlCQqc,SAH,"Sarah Suhairi, Alfie Zumi",31,ID,3/2/2024,73,FALSE,228055,SAH,1/19/2024,0.497,0.438,3,-9.634,1,0.187,0.704,0,0.118,0.386,90.219,4
3nHxZEe1dT7zs73DG6pNll,Usai,Tiara Andini,32,ID,3/2/2024,80,FALSE,217200,Usai,11/25/2022,0.461,0.36,7,-8.99,1,0.0269,0.863,0.0000251,0.0914,0.131,109.236,4
4GfK1qOF3uBWidbPlTCQRL,Monokrom,Tulus,33,ID,3/2/2024,79,FALSE,214567,Monokrom,8/3/2016,0.534,0.462,6,-9.383,1,0.0326,0.573,0.00000559,0.0974,0.519,88.046,4
0PtJbtW50jcvvswNPn3QGd,Serana,For Revenge,34,ID,3/2/2024,77,FALSE,250000,Perayaan Patah Hati - Babak 1,9/6/2022,0.429,0.709,2,-5.54,1,0.0297,0.0264,0.0137,0.135,0.26,130.046,4
1mruWrUwAVe2XkksUQiaHK,Selamat (Selamat Tinggal),"Virgoun, Audy",35,ID,3/2/2024,80,FALSE,313670,Selamat (Selamat Tinggal),6/17/2019,0.361,0.581,0,-8.502,1,0.0302,0.523,0.00000542,0.118,0.372,79.59,4
0otRX6Z89qKkHkQ9OqJpKt,Car's Outside,James Arthur,36,ID,3/2/2024,87,FALSE,248373,YOU,10/18/2019,0.338,0.562,9,-7.181,1,0.029,0.039,0,0.107,0.259,149.907,4
4Trhv4MBai2ay6vF5ovC7g,Tanpa Rasa Bersalah,Fabio Asher,37,ID,3/2/2024,80,FALSE,278000,ASHER,2/2/2023,0.608,0.301,0,-11.738,1,0.0318,0.734,0,0.157,0.219,119.958,4
6XsFgTG4dY768oIB4Dmeu0,Jiwa Yang Bersedih,Ghea Indrawari,38,ID,3/2/2024,82,FALSE,278219,Jiwa Yang Bersedih,5/18/2023,0.363,0.391,2,-8.429,1,0.0281,0.805,0.00000134,0.115,0.451,97.377,4
5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,Arctic Monkeys,39,ID,3/2/2024,96,FALSE,183956,AM,9/9/2013,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,4
4rcuS31IcZynp91dqvmhmA,Semua Aku Dirayakan,Nadin Amizah,40,ID,3/2/2024,74,FALSE,310625,"Untuk Dunia, Cinta, dan Kotornya",10/13/2023,0.319,0.322,4,-10.475,1,0.0313,0.959,0.000568,0.0947,0.212,80.492,4
3diRmt2Z6xSEaT0mqBr681,Lagu Pernikahan Kita,"Tiara Andini, Arsy Widianto",41,ID,3/2/2024,73,FALSE,261476,Lagu Pernikahan Kita,2/1/2024,0.538,0.399,8,-8.358,1,0.0298,0.828,0.0000138,0.111,0.277,135.874,4
3nWlfhNCcDhAxlsHmcggEG,Cinderella,Radja,42,ID,3/2/2024,80,FALSE,212137,Langkah Baru,9/16/2005,0.481,0.876,4,-7.461,0,0.0467,0.000045,0,0.108,0.606,171.973,4
654ZF6YNWjQS2NhwR3QnX7,Komang,Raim Laode,43,ID,3/2/2024,80,FALSE,222706,Komang,8/17/2022,0.696,0.414,7,-8.547,1,0.027,0.399,0.0000587,0.101,0.353,133.912,4
5O2P9iiztwhomNh8xkR9lJ,Night Changes,One Direction,44,ID,3/2/2024,89,FALSE,226600,FOUR (Deluxe),11/17/2014,0.672,0.52,8,-7.747,1,0.0353,0.859,0,0.115,0.37,120.001,4
7J0isBrUxhIYZVdrBOOlIh,Cincin,Hindia,45,ID,3/2/2024,78,FALSE,266330,Lagipula Hidup Akan Berakhir,7/7/2023,0.531,0.882,4,-4.205,0,0.0559,0.00445,0,0.621,0.476,155.024,4
7zcmeZ4Xt54ICq90anFSXq,Yang Tlah Merelakanmu,Seventeen,46,ID,3/2/2024,79,FALSE,293480,Dunia Yang Indah,1/1/2010,0.446,0.686,2,-3.942,1,0.0267,0.0603,0,0.0819,0.383,143.912,4
630DpnzdfjdVqv2yLfPbAX,Bertaut,Nadin Amizah,47,ID,3/2/2024,79,FALSE,315960,Selamat Ulang Tahun,5/28/2020,0.47,0.131,6,-13.29,1,0.0362,0.933,0.00245,0.109,0.115,118.836,3
0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,Bruno Mars,48,ID,3/2/2024,92,FALSE,213826,Unorthodox Jukebox,12/7/2012,0.612,0.28,0,-8.648,1,0.0434,0.932,0,0.088,0.387,72.795,4
7MXVkk9YMctZqd1Srtv4MB,Starboy,"The Weeknd, Daft Punk",49,ID,3/2/2024,94,TRUE,230453,Starboy,11/25/2016,0.679,0.587,7,-7.015,1,0.276,0.141,0.00000635,0.137,0.486,186.003,4
2psRActEWsTlYYd7EDoyVR,Those Eyes,New West,50,ID,3/2/2024,86,FALSE,220750,Based On A True Story...,10/20/2023,0.593,0.354,4,-8.27,1,0.0279,0.698,0.0000355,0.293,0.241,120.01,3
7F4tV8SiUy6itZTdAzdafO,penjaga hati,Nadhif Basalamah,1,ID,3/1/2024,87,FALSE,260346,penjaga hati,6/21/2023,0.509,0.359,2,-8.993,1,0.0279,0.879,0.0289,0.19,0.329,155.799,4
2lMQOAKPam2JVEfNsZtWDe,Tak Dianggap,Lyodra,2,ID,3/1/2024,86,FALSE,179841,Tak Dianggap,8/17/2023,0.614,0.438,2,-5.737,1,0.0433,0.802,0,0.213,0.302,126,4
0KpWiHVmIFDTvai20likX4,drunk text,Henry Moodie,3,ID,3/1/2024,86,FALSE,187263,drunk text,1/26/2023,0.382,0.401,0,-8.955,1,0.0851,0.286,0,0.0851,0.145,185.636,3
4SW9fIXaX6OxJhm9gspkDG,Tapi Tahukah Kamu?,"Dygta, Kamasean",4,ID,3/1/2024,83,FALSE,251600,Tapi Tahukah Kamu?,9/1/2023,0.5,0.467,1,-7.514,1,0.026,0.734,0.00031,0.104,0.287,143.974,4
5UHnOvi0XFvwY8ege9DNdD,Karena Kamu,Geisha,5,ID,3/1/2024,85,FALSE,234546,Meraih Bintang,1/3/2011,0.605,0.708,0,-5.952,1,0.0294,0.174,0,0.112,0.709,124.04,4
3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,Mitski,6,ID,3/1/2024,98,FALSE,137773,The Land Is Inhospitable and So Are We,9/15/2023,0.504,0.308,9,-14.958,1,0.0321,0.868,0.135,0.158,0.121,113.95,4
26cvTWJq2E1QqN4jyH2OTU,Tak Segampang Itu,Anggi Marito,7,ID,3/1/2024,84,FALSE,231100,Tak Segampang Itu,12/2/2022,0.506,0.438,5,-7.069,1,0.0268,0.759,0.00000864,0.109,0.178,129.538,4
3FwQ3RYYEekzjEeL3jdpUZ,Pesan Terakhir,Lyodra,8,ID,3/1/2024,82,FALSE,261299,Lyodra,7/16/2021,0.522,0.357,2,-8.579,1,0.0299,0.432,0.00000331,0.094,0.14,120.049,4
1X80KdFJpedU4as4WGIgYM,Rahasia Hati,Element,9,ID,3/1/2024,81,FALSE,191950,Paradoks,1/1/2002,0.542,0.526,11,-7.316,0,0.0263,0.166,0,0.116,0.394,75.098,4
1VNWdmXSbaNrnWod10WIL0,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",10,ID,3/1/2024,84,FALSE,244684,The Highlights (Deluxe),2/9/2024,0.531,0.652,8,-6.249,1,0.0325,0.0524,0.00000139,0.162,0.179,87.521,4
2sD709AK9zRN6SKUmDhGEa,"Dia Masa Lalumu, Aku Masa Depanmu",Vionita,11,ID,3/1/2024,79,FALSE,242000,"Dia Masa Lalumu, Aku Masa Depanmu",3/5/2021,0.48,0.418,7,-6.168,1,0.0313,0.609,0.000016,0.148,0.207,125.513,4
6mQLN3zRtAp6ovjusyYKrV,Rewrite The Stars (with James Arthur & Anne-Marie),"James Arthur, Anne-Marie",12,ID,3/1/2024,84,FALSE,218293,Rewrite The Stars (with James Arthur & Anne-Marie),10/25/2018,0.67,0.743,10,-4.993,1,0.0393,0.237,0,0.465,0.571,125.944,4
2GUp5FWzjfs422g45y16HQ,Bersamamu,Jaz,13,ID,3/1/2024,82,FALSE,220945,Bersamamu,6/9/2023,0.424,0.583,7,-7.282,0,0.0343,0.371,0.000413,0.0599,0.456,73.856,4
4v9JJX3ZzuFFOKrMOYHTVZ,Tanpa Pesan Terakhir,Seventeen,14,ID,3/1/2024,82,FALSE,289280,Dunia Yang Indah,1/1/2010,0.46,0.72,4,-4.062,1,0.0322,0.231,0.0000543,0.228,0.426,134.965,4
6Hii26x3qDErVitnGW8QtO,Runtuh,"Feby Putri, Fiersa Besari",15,ID,3/1/2024,81,FALSE,223973,Runtuh,10/1/2021,0.593,0.287,3,-13.164,1,0.0289,0.876,0.000136,0.119,0.191,127.783,4
5MIpcd16T59wFeqAChSYwC,Duka,Last Child,16,ID,3/1/2024,81,FALSE,325147,Duka,9/25/2016,0.566,0.885,0,-4.664,1,0.0355,0.122,0.00000375,0.049,0.31,135.015,4
3e1rs346dsDDwpqTRGlRZR,Somebody's Pleasure,Aziz Hedra,17,ID,3/1/2024,82,FALSE,223957,Somebody's Pleasure,1/27/2023,0.633,0.491,10,-6.847,1,0.0336,0.842,0.00000384,0.172,0.234,116.974,4
2NjbJR8y083mOV59255QSe,Nanti Kita Seperti Ini,Batas Senja,18,ID,3/1/2024,81,FALSE,209647,Nanti Kita Seperti Ini,9/27/2022,0.532,0.428,0,-7.255,1,0.0252,0.291,0.000233,0.0972,0.404,84.824,4
4AfhlJghKIWkXa8sfFEXVd,Bunga Hati,Salma Salsabil,19,ID,3/1/2024,83,FALSE,173720,Bunga Hati,11/16/2023,0.518,0.679,6,-5.372,0,0.046,0.68,0.00000121,0.102,0.423,93.118,4
6XsFgTG4dY768oIB4Dmeu0,Jiwa Yang Bersedih,Ghea Indrawari,20,ID,3/1/2024,82,FALSE,278219,Jiwa Yang Bersedih,5/18/2023,0.363,0.391,2,-8.429,1,0.0281,0.805,0.00000134,0.115,0.451,97.377,4
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,21,ID,3/1/2024,99,FALSE,178426,Lover,8/23/2019,0.552,0.702,9,-5.707,1,0.157,0.117,0.0000206,0.105,0.564,169.994,4
4nTjkWK590oBDcnIxTr1mI,Favorite Girl,Justin Bieber,22,ID,3/1/2024,80,FALSE,256799,My World,1/1/2009,0.581,0.681,7,-4.469,1,0.0435,0.0472,0,0.104,0.634,176.034,4
6xeqCawPZngDVqw2W2aGaR,Kembali Pulang,"Suara Kayu, Feby Putri",23,ID,3/1/2024,80,FALSE,207898,Kembali Pulang,10/28/2022,0.559,0.236,1,-10.619,1,0.0282,0.95,0.00673,0.105,0.33,141.977,3
1uy2DsaTtdBO9jBo7KBLWE,Ku Ingin Pisah,Nabila Taqiyyah,24,ID,3/1/2024,81,FALSE,235335,Ku Ingin Pisah,11/23/2023,0.513,0.361,7,-6.082,1,0.0268,0.847,0,0.22,0.204,79.153,4
